t_12370	a_9649
t_12370	a_6272
t_12370	v_129
t_12435	a_8039
t_12435	v_129
t_12463	a_9710
t_12463	a_9711
t_12463	v_129
t_12890	a_10033
t_12890	v_129
t_13058	a_10174
t_13058	a_10175
t_13058	v_129
t_13092	a_8080
t_13092	v_129
t_13213	a_9610
t_13213	a_1911
t_13213	v_129
t_13304	a_8680
t_13304	v_129
t_13336	a_10380
t_13336	v_129
t_13679	a_10603
t_13679	v_129
t_13767	a_3474
t_13767	v_129
t_13770	a_10660
t_13770	v_129
t_13887	a_5308
t_13887	v_129
t_20189	a_15303
t_20189	v_129
t_27973	a_20837
t_27973	a_20838
t_27973	v_129
t_28012	a_20861
t_28012	a_4733
t_28012	v_129
t_28074	a_12090
t_28074	a_20910
t_28074	v_129
t_28159	a_20966
t_28159	a_20967
t_28159	a_20968
t_28159	v_129
t_28183	a_15061
t_28183	a_15060
t_28183	v_129
t_28322	a_21066
t_28322	v_129
t_28348	a_21079
t_28348	a_21080
t_28348	v_129
t_28678	a_21291
t_28678	a_7520
t_28678	v_129
t_28692	a_17424
t_28692	a_17425
t_28692	v_129
t_28723	a_4109
t_28723	a_13709
t_28723	a_20180
t_28723	v_129
t_28735	a_21326
t_28735	v_129
t_30013	a_22204
t_30013	a_7840
t_30013	a_22205
t_30013	a_8912
t_30013	v_129
t_30085	a_22233
t_30085	v_129
t_30249	a_22339
t_30249	a_7365
t_30249	v_129
t_30303	a_10380
t_30303	a_22370
t_30303	v_129
t_30483	a_19129
t_30483	a_14580
t_30483	v_129
t_30489	a_22476
t_30489	a_22477
t_30489	v_129
t_30548	a_8033
t_30548	v_129
t_36347	a_26727
t_36347	a_12662
t_36347	v_129
t_36355	a_26729
t_36355	a_9020
t_36355	a_26730
t_36355	v_129
t_36617	a_22477
t_36617	a_26954
t_36617	a_14651
t_36617	a_26955
t_36617	a_26956
t_36617	a_26957
t_36617	a_26958
t_36617	a_13838
t_36617	v_129
t_36746	a_15487
t_36746	v_129
t_37206	a_27397
t_37206	a_5983
t_37206	v_129
t_37244	a_15303
t_37244	a_27416
t_37244	a_27417
t_37244	a_27418
t_37244	v_129
t_37255	a_15281
t_37255	v_129
t_37266	a_27434
t_37266	v_129
t_37376	a_25860
t_37376	v_129
t_37426	a_22233
t_37426	v_129
t_37522	a_27626
t_37522	v_129
t_37584	a_8369
t_37584	v_129
t_37655	a_27715
t_37655	a_27716
t_37655	a_27717
t_37655	a_27718
t_37655	a_27719
t_37655	v_129
t_37788	a_27809
t_37788	a_486
t_37788	v_129
t_37865	a_27867
t_37865	v_129
t_38110	a_28034
t_38110	a_28035
t_38110	v_129
t_38112	a_28034
t_38112	a_28035
t_38112	v_129
t_38140	a_28049
t_38140	a_28050
t_38140	a_28051
t_38140	v_129
t_38186	a_28080
t_38186	v_129
t_38327	a_25109
t_38327	a_8028
t_38327	a_16639
t_38327	v_129
t_38384	a_14825
t_38384	a_28196
t_38384	v_129
t_38682	a_27312
t_38682	a_27313
t_38682	v_129
t_38835	a_12275
t_38835	v_129
t_38960	a_10157
t_38960	a_7248
t_38960	a_28559
t_38960	v_129
t_39157	a_28708
t_39157	v_129
t_39249	a_28793
t_39249	a_28794
t_39249	v_129
t_39275	a_28811
t_39275	v_129
t_39449	a_7666
t_39449	v_129
t_39467	a_3777
t_39467	v_129
t_39543	a_17424
t_39543	a_29002
t_39543	a_17425
t_39543	v_129
t_41262	a_29396
t_41262	v_129
t_41779	a_30760
t_41779	v_129
t_41852	a_30820
t_41852	v_129
t_41920	a_30858
t_41920	a_8219
t_41920	v_129
t_42085	a_11535
t_42085	a_25890
t_42085	v_129
t_42227	a_14698
t_42227	v_129
t_42288	a_31099
t_42288	a_31100
t_42288	a_31101
t_42288	a_3644
t_42288	v_129
t_42322	a_29086
t_42322	a_10855
t_42322	v_129
t_42346	a_31157
t_42346	a_11328
t_42346	v_129
t_42374	a_31181
t_42374	a_31182
t_42374	a_31183
t_42374	a_31184
t_42374	v_129
t_42396	a_20533
t_42396	a_20534
t_42396	v_129
t_42491	a_31273
t_42491	v_129
t_42519	a_3777
t_42519	a_31287
t_42519	a_13699
t_42519	v_129
t_42761	a_17482
t_42761	v_129
t_42768	a_16547
t_42768	a_31051
t_42768	a_31443
t_42768	v_129
t_42899	a_31525
t_42899	a_29542
t_42899	a_4629
t_42899	v_129
t_42944	a_18933
t_42944	a_8755
t_42944	v_129
t_43125	a_31701
t_43125	v_129
t_43142	a_2543
t_43142	v_129
t_43159	a_31718
t_43159	a_29369
t_43159	v_129
t_43197	a_31099
t_43197	a_31100
t_43197	v_129
t_43203	a_31745
t_43203	v_129
t_43267	a_31791
t_43267	a_11718
t_43267	a_12090
t_43267	v_129
t_43635	a_32052
t_43635	v_129
t_44261	a_32482
t_44261	a_32483
t_44261	v_129
t_44324	a_22950
t_44324	a_22949
t_44324	a_32538
t_44324	v_129
t_44794	a_31101
t_44794	a_3644
t_44794	a_32926
t_44794	a_32927
t_44794	v_129
t_44840	a_8796
t_44840	v_129
t_45012	a_26206
t_45012	a_24706
t_45012	v_129
t_45166	a_12275
t_45166	a_33177
t_45166	v_129
t_45852	a_33704
t_45852	v_129
t_46043	a_10805
t_46043	v_129
t_47240	a_34662
t_47240	v_129
t_47493	a_25197
t_47493	a_4631
t_47493	v_129
t_48120	a_35320
t_48120	a_35321
t_48120	v_129
t_48347	a_35467
t_48347	a_35468
t_48347	a_35469
t_48347	v_129
t_48411	a_35506
t_48411	a_35507
t_48411	a_35508
t_48411	a_35509
t_48411	a_35510
t_48411	a_35511
t_48411	v_129
t_48446	a_10603
t_48446	a_35506
t_48446	a_10805
t_48446	a_33704
t_48446	a_30820
t_48446	v_129
t_48584	a_25861
t_48584	a_35620
t_48584	v_129
t_49497	a_10805
t_49497	a_33704
t_49497	v_129
t_49578	a_36323
t_49578	v_129
t_49598	a_12515
t_49598	a_29685
t_49598	v_129
t_49722	a_36430
t_49722	a_36431
t_49722	v_129
t_49772	a_36454
t_49772	a_8033
t_49772	v_129
t_50286	a_11718
t_50286	v_129
t_50392	a_36856
t_50392	a_7196
t_50392	v_129
t_50399	a_36858
t_50399	a_36859
t_50399	a_36860
t_50399	v_129
t_50583	a_28936
t_50583	v_129
t_50702	a_37071
t_50702	a_20241
t_50702	a_37072
t_50702	v_129
t_50981	a_22233
t_50981	a_37272
t_50981	a_37273
t_50981	v_129
t_51001	a_22233
t_51001	v_129
t_51024	a_37290
t_51024	v_129
t_51160	a_35508
t_51160	v_129
t_51271	a_12275
t_51271	a_37481
t_51271	v_129
t_51387	a_37551
t_51387	v_129
t_53184	a_34686
t_53184	v_129
t_53646	a_29432
t_53646	a_18933
t_53646	v_129
t_53727	a_39353
t_53727	v_129
t_53737	a_22042
t_53737	a_39362
t_53737	v_129
t_53907	a_25816
t_53907	v_129
t_54118	a_39627
t_54118	a_10118
t_54118	v_129
t_54635	a_32604
t_54635	v_129
t_54793	a_40102
t_54793	a_31657
t_54793	v_129
t_54845	a_30760
t_54845	a_40142
t_54845	a_22521
t_54845	a_28975
t_54845	a_40143
t_54845	v_129
t_54972	a_40264
t_54972	a_15742
t_54972	a_40265
t_54972	v_129
t_55053	a_25899
t_55053	a_40328
t_55053	a_7519
t_55053	a_40329
t_55053	v_129
t_55728	a_40797
t_55728	a_40798
t_55728	v_129
t_55740	a_2319
t_55740	a_40806
t_55740	a_34283
t_55740	a_40807
t_55740	v_129
t_55765	a_12090
t_55765	v_129
t_55845	a_40885
t_55845	v_129
t_55852	a_40890
t_55852	a_40891
t_55852	v_129
t_56087	a_25010
t_56087	a_41056
t_56087	v_129
t_56278	a_15640
t_56278	v_129
t_56298	a_41217
t_56298	v_129
t_56314	a_41228
t_56314	a_12409
t_56314	a_35268
t_56314	a_24548
t_56314	v_129
t_56356	a_2319
t_56356	a_40806
t_56356	v_129
t_56758	a_41576
t_56758	v_129
t_56771	a_41581
t_56771	v_129
t_56818	a_20951
t_56818	v_129
t_56862	a_41636
t_56862	a_41637
t_56862	a_31157
t_56862	v_129
t_56904	a_2217
t_56904	a_41671
t_56904	a_41672
t_56904	a_41673
t_56904	v_129
t_56979	a_18480
t_56979	a_41727
t_56979	v_129
t_56998	a_41739
t_56998	a_41740
t_56998	a_4162
t_56998	a_41741
t_56998	v_129
t_57026	a_41761
t_57026	a_13971
t_57026	v_129
t_57049	a_30858
t_57049	a_41778
t_57049	v_129
t_57097	a_41808
t_57097	a_9020
t_57097	v_129
t_57329	a_41986
t_57329	a_41987
t_57329	a_10801
t_57329	v_129
t_57437	a_42088
t_57437	v_129
t_57499	a_42132
t_57499	a_18480
t_57499	a_41727
t_57499	v_129
t_57762	a_12275
t_57762	v_129
t_57980	a_36860
t_57980	a_42523
t_57980	a_42524
t_57980	v_129
t_58018	a_42549
t_58018	v_129
t_58024	a_31182
t_58024	a_42552
t_58024	a_31183
t_58024	v_129
t_58176	a_42654
t_58176	a_42655
t_58176	v_129
t_60603	a_44508
t_60603	v_129
t_60756	a_15867
t_60756	a_44598
t_60756	a_39159
t_60756	v_129
t_60786	a_44621
t_60786	a_21948
t_60786	v_129
t_60804	a_18480
t_60804	a_44632
t_60804	v_129
t_60809	a_4553
t_60809	a_44638
t_60809	v_129
t_61038	a_8095
t_61038	v_129
t_61107	a_44885
t_61107	a_44886
t_61107	a_44887
t_61107	v_129
t_61216	a_44983
t_61216	v_129
t_61238	a_45001
t_61238	a_45002
t_61238	a_7774
t_61238	a_45003
t_61238	a_45004
t_61238	a_45005
t_61238	v_129
t_61456	a_45175
t_61456	v_129
t_61850	a_19100
t_61850	a_36304
t_61850	v_129
t_61910	a_2217
t_61910	a_45490
t_61910	a_45491
t_61910	v_129
t_61921	a_36054
t_61921	a_42982
t_61921	v_129
t_62087	a_12090
t_62087	v_129
t_62122	a_45642
t_62122	v_129
t_62395	a_45832
t_62395	v_129
t_62396	a_45833
t_62396	a_45834
t_62396	v_129
